head,relation,tail
刚度,satisfies,连杆
单翼,satisfies,起飞
厚翼型,satisfies,安放
厚翼型,satisfies,活动机翼
双翼模式,satisfies,着陆
双翼模式,satisfies,起飞
变体,satisfies,亚声速
变体,satisfies,约束
变体,satisfies,飞机
变体,satisfies,飞行性能
变体飞行器,satisfies,亚声速
变体飞行器,satisfies,飞机
变展长变体方案,satisfies,设计需求
同时,satisfies,变体
同时,satisfies,机翼尺寸
同时,satisfies,空间
同时,satisfies,约束
同时,satisfies,设计约束
容积侵占,satisfies,大展弦
容积侵占,satisfies,设计需求
容积侵占,satisfies,长航时飞行器
尺寸,satisfies,安放
尺寸,satisfies,机翼
尺寸,satisfies,活动机翼
尺寸,satisfies,空间
尺寸,satisfies,需求
平行,satisfies,几何关系
强度,satisfies,受力
强度,satisfies,变体过程
强度,satisfies,需求
当上,satisfies,增大
当上,satisfies,机身
当上,satisfies,约束
当上,satisfies,高度
推重比,satisfies,变体过程
推重比,satisfies,推力
推重比,satisfies,需求
推重比应,satisfies,要求
推重比应,satisfies,设计约束
推重比应,satisfies,起降距离
无人机,satisfies,变体
时期,satisfies,飞机
最大起飞重量,satisfies,受力
最大起飞重量,satisfies,变体
最大起飞重量,satisfies,机翼尺寸
最大起飞重量,satisfies,空间
最大起飞重量,satisfies,需求
机构,satisfies,变体
机构,satisfies,弯矩
机构,satisfies,约束
机构,satisfies,需求
机翼,satisfies,大展弦
机翼尺寸,satisfies,使用需求
机翼尺寸,satisfies,单-双折叠翼变体飞行器
机翼尺寸,satisfies,受力
机翼尺寸,satisfies,变体
机翼展长,satisfies,几何关系
机翼展长,satisfies,固定机翼
机翼展长,satisfies,连杆长度
活动机翼副翼,satisfies,变体
活动机翼副翼,satisfies,需求
目标,satisfies,亚声速
目标,satisfies,飞机
目标,satisfies,飞行性能
空间,satisfies,受力
空间,satisfies,变体
空间,satisfies,需求
空间代价,satisfies,使用需求
空间代价,satisfies,大展弦
空间代价,satisfies,长航时飞行器
约束,satisfies,受力
约束,satisfies,变体
约束,satisfies,需求
结构强度,satisfies,2.5g
结构强度,satisfies,弯矩
结构强度,satisfies,扭矩
结构强度,satisfies,着陆
结构强度,satisfies,约束
结构强度,satisfies,起飞
结构强度,satisfies,过载
结构形式,satisfies,大展弦
结构形式,satisfies,长航时飞行器
结构重量,satisfies,大展弦
结构重量,satisfies,设计需求
结构重量,satisfies,长航时飞行器
要求,satisfies,使用需求
要求,satisfies,单-双折叠翼变体飞行器
设计参数,satisfies,变体
设计需求,satisfies,大展弦
设计需求,satisfies,约束
设计需求,satisfies,长航
设计需求,satisfies,飞行器设计
起降,satisfies,起降距离
起降翼展,satisfies,机场
起降翼展,satisfies,空间起降
起降翼展,satisfies,航母
连杆,satisfies,使用
连杆,satisfies,单-双折叠翼变体飞行器
连杆,satisfies,受力
连杆,satisfies,变体
连杆,satisfies,变体过程
连杆,satisfies,安放
连杆,satisfies,机翼
连杆,satisfies,机翼尺寸
连杆,satisfies,活动机翼
连杆,satisfies,空间
连杆,satisfies,约束
连杆,satisfies,要求
连杆,satisfies,需求
连杆,satisfies,飞机
连杆长度,satisfies,几何关系
重量,satisfies,使用
重量,satisfies,单-双折叠翼变体飞行器
重量,satisfies,机翼尺寸
重量,satisfies,要求
重量,satisfies,需求
重量代价,satisfies,使用需求
重量代价,satisfies,大展弦
重量代价,satisfies,长航时飞行器
铰链,satisfies,变体
铰链,satisfies,需求
阶段,satisfies,要求
阶段,satisfies,起降距离
阻力,satisfies,变体过程
面积,satisfies,变体
面积,satisfies,需求
飞机,satisfies,2.5g
飞机,satisfies,升力分布
飞机,satisfies,变体
飞机,satisfies,变体过程
飞机,satisfies,安装
飞机,satisfies,推力
飞机,satisfies,机场
飞机,satisfies,机构
飞机,satisfies,气动力驱动变体
飞机,satisfies,着陆
飞机,satisfies,空间起降
飞机,satisfies,航母
飞机,satisfies,要求
飞机,satisfies,起降距离
飞机,satisfies,起飞
飞机,satisfies,需求
飞行,satisfies,变体过程
飞行,satisfies,推力
飞行器设计,satisfies,设计约束
使用,solves,总体设计
使用,solves,机翼
单翼,solves,大展弦
单翼,solves,飞行器起降
双翼,solves,大展弦
双翼,solves,巡航性能
双翼,solves,飞行器起降
变体,solves,大展弦
变体,solves,巡航性能
变体,solves,矛盾
变体,solves,飞机起降
变体技术,solves,大展弦
变体技术,solves,思路
变体技术,solves,缺点
变体技术,solves,飞机
变体飞行器,solves,大展弦
太阳能飞机,solves,低空飞行
太阳能飞机,solves,抗风能力
太阳能飞机,solves,起降
展长,solves,大展弦
展长,solves,巡航性能
展长,solves,设计矛盾
展长,solves,飞机起降
应用,solves,低空飞行
应用,solves,抗风能力
应用,solves,起降
抗侧风,solves,大展弦
折叠翼,solves,大展弦
折叠翼,solves,巡航性能
折叠翼,solves,飞机起降
控制,solves,机翼
措施,solves,平面形状
措施,solves,总体设计
措施,solves,机翼
改变,solves,大展弦
改变,solves,巡航性能
改变,solves,飞机起降
机构,solves,变形量
机构,solves,活动机翼
机构,solves,错位
机翼,solves,大展弦
机翼,solves,巡航性能
机翼,solves,飞机起降
机翼展长,solves,大展弦
机翼展长,solves,巡航性能
机翼展长,solves,设计矛盾
机翼展长,solves,飞机起降
模式,solves,大展弦
模式,solves,巡航性能
模式,solves,矛盾
模式,solves,飞行器起降
气动力驱动变体,solves,变体技术
气动力驱动变体,solves,方面代价
气动力驱动变体,solves,空间侵占
气动力驱动变体,solves,结构重量
空中机动性能,solves,大展弦
空中机动性能,solves,缺点
空中机动性能,solves,飞行器
能力,solves,大展弦
能力,solves,飞行器
难度,solves,总体设计
难度,solves,机翼
飞行阶段,solves,大展弦
飞行阶段,solves,飞机起降
分布,transforms_to,双翼状态
副翼,transforms_to,上偏
副翼,transforms_to,升力
副翼,transforms_to,运动
副翼,transforms_to,驱动机翼
单-双折叠翼变体飞行器,transforms_to,上下机翼
单-双折叠翼变体飞行器,transforms_to,双翼构型
单翼构型,transforms_to,上下机翼
单翼构型,transforms_to,双翼构型
单翼构型,transforms_to,干扰损失
单翼构型,transforms_to,诱导阻力
单翼状态,transforms_to,前缘
单翼状态,transforms_to,副翼
单翼状态,transforms_to,双翼状态
单翼状态,transforms_to,机翼上表面
单翼状态,transforms_to,活动机翼
变体,transforms_to,上偏
变体,transforms_to,升力
变化情况,transforms_to,双翼状态
变化情况,transforms_to,活动机翼
变形,transforms_to,连杆
同时,transforms_to,双翼构型
同时,transforms_to,诱导阻力
整体,transforms_to,变形
整体,transforms_to,幅度
整体,transforms_to,连杆
机翼,transforms_to,双翼状态
机翼,transforms_to,机翼上表面
机翼,transforms_to,活动机翼
活动机翼,transforms_to,上偏
活动机翼,transforms_to,升力
活动机翼,transforms_to,驱动机翼
连杆,transforms_to,变形
飞机,transforms_to,双翼构型
飞机,transforms_to,双翼状态
飞机,transforms_to,活动机翼
飞机,transforms_to,诱导阻力
10度,used_for,升力
10度,used_for,卸载
10度,used_for,固定机翼
10度,used_for,活动机翼
15度,used_for,公转
15度,used_for,控制
15度,used_for,活动机翼
2节,used_for,起飞
5度,used_for,公转
5度,used_for,控制
5度,used_for,活动机翼
5度,used_for,自转
ACADO,used_for,支撑翼布局
ACADO,used_for,自然层流
ACADO,used_for,飞机
三维展,used_for,双翼布局
三维展,used_for,飞行器总体设计
两侧,used_for,双翼构型
两侧,used_for,固定
使用,used_for,大展弦
使用,used_for,滑行
使用,used_for,翼展
公式,used_for,RQ-4A
公式,used_for,固定机翼
公式,used_for,形状
公式,used_for,机翼
公转,used_for,升力
公转,used_for,活动机翼
副翼,used_for,大展弦
副翼,used_for,尺寸
副翼,used_for,机翼
单-双折叠翼变体飞行器,used_for,大展弦
单-双折叠翼变体飞行器,used_for,气象条件
单-双折叠翼变体飞行器,used_for,起飞
单翼构型,used_for,巡航
单翼状态,used_for,偏转
厚翼型形状,used_for,双翼构型
双翼构型,used_for,单翼构型
双翼构型,used_for,气象条件
双翼构型,used_for,起飞
双翼构型,used_for,飞行
双翼状态,used_for,偏转
变体,used_for,原理验证机
变体,used_for,大展弦
变体,used_for,太阳能飞机
变体,used_for,平直机翼
变体,used_for,机翼结构
变体,used_for,类型
变体,used_for,长航时飞行器
变展长变体技术,used_for,大展弦
变展长变体技术,used_for,应用前景
变展长变体技术,used_for,收益边界
变展长变体技术,used_for,设计约束
变展长变体技术,used_for,长航时飞行器
变展长变体技术,used_for,飞机
变展长变体技术,used_for,飞行器
变形量,used_for,偏转
变形量,used_for,变形
增强,used_for,结构强度
增强,used_for,舰载起降
多学科总体设计方法,used_for,大展弦
多学科总体设计方法,used_for,长航时飞行器
大展弦,used_for,机翼结构
学科,used_for,变体
学科,used_for,大展弦
学科,used_for,布局
学科,used_for,折叠翼
学科,used_for,飞机总体设计方法
学科,used_for,飞行器
安装,used_for,双翼构型
安装,used_for,固定
安装,used_for,活动机翼
展弦比,used_for,大展弦
平直机翼,used_for,机翼结构
应用,used_for,机翼结构
应用场景,used_for,大展弦
应用场景,used_for,气象条件
应用场景,used_for,起飞
应用场景,used_for,飞行
应用方向,used_for,变体
应用方向,used_for,布局
应用方向,used_for,折叠翼
应用方向,used_for,机翼平面参数
折叠翼,used_for,大展弦
折叠翼,used_for,太阳能飞机
折叠翼,used_for,平直机翼
折叠翼,used_for,收益代价
折叠翼,used_for,滑行
折叠翼,used_for,翼展
折叠翼,used_for,长航时飞行器
折叠翼,used_for,飞行器
效性原则,used_for,上下机翼
效性原则,used_for,几何尺寸
方面代价,used_for,大展弦
方面代价,used_for,缺陷
方面代价,used_for,飞行器
机构,used_for,双翼构型
机构,used_for,发动机
机构,used_for,固定
机构,used_for,活动机翼
机翼,used_for,大展弦
机翼,used_for,尺寸
气动力驱动变体,used_for,100m/s
气动力驱动变体,used_for,速度
气动力驱动变体,used_for,飞机
气动特性,used_for,双翼布局
气动特性,used_for,气动设计
气动特性,used_for,飞行器总体设计
气象条件,used_for,巡航
波音777-X,used_for,滑行
活动机翼,used_for,偏转
活动机翼,used_for,变形
研究结果,used_for,双翼布局
研究结果,used_for,气动设计
研究结果,used_for,规律
研究结果,used_for,飞行器总体设计
空间侵占,used_for,大展弦
空间侵占,used_for,飞行器
突风过载,used_for,应用场景
突风过载,used_for,结构强度
突风过载,used_for,舰载起降
突风过载,used_for,要求
等效,used_for,上下机翼
等效,used_for,几何尺寸
结构重量,used_for,大展弦
翼台,used_for,双翼构型
翼台,used_for,固定
翼台,used_for,活动机翼
自转,used_for,升力
自转,used_for,卸载
自转,used_for,活动机翼
角度,used_for,控制
角度传感器,used_for,公转角度
角度传感器,used_for,单翼模式
角度传感器,used_for,自转
角度传感器,used_for,连杆
设计规律,used_for,大展弦
设计规律,used_for,飞行器
起降过载,used_for,结构强度
起降过载,used_for,舰载起降
起降过载,used_for,要求
起飞,used_for,巡航
进气道,used_for,双翼构型
连杆,used_for,机翼
重量,used_for,形状
重量,used_for,机翼
限制,used_for,控制
限制,used_for,活动机翼
飞机,used_for,滑行
飞机,used_for,翼展
飞行,used_for,巡航
驱动力,used_for,大展弦
驱动力,used_for,尺寸
0.12m,uses_method,安装
0.12m,uses_method,桁架
0.12m,uses_method,碳纤维
1964年首飞,uses_method,三角翼
1964年首飞,uses_method,设计
1m,uses_method,碳纤维
ACADO,uses_method,双板层模型法
ACADO,uses_method,同时
ACADO,uses_method,工程梁模型法
ACADO,uses_method,最大起飞重量
ACADO,uses_method,模块化设计
ACADO,uses_method,气动
ACADO,uses_method,部件级
ACADO,uses_method,重量
ACADO,uses_method,飞机
NACA2412翼型,uses_method,副翼偏转
NACA2412翼型,uses_method,变体过程
NACA2412翼型,uses_method,数值计算
NACA2412翼型,uses_method,气动力
RANS方法,uses_method,SST湍流模型
RANS方法,uses_method,流马赫数
RANS方法,uses_method,雷诺数
RQ-4A,uses_method,30%
RQ-4A,uses_method,变体
RQ-4A,uses_method,巡航翼展
RQ-4A,uses_method,折叠翼
XB-70,uses_method,三角翼
XB-70,uses_method,机翼
XB-70,uses_method,翼尖
XB-70,uses_method,设计
上偏,uses_method,位置
上偏,uses_method,升力
上偏,uses_method,固定
上偏,uses_method,活动机翼
上机翼,uses_method,上反角
上机翼,uses_method,双翼构型
上机翼,uses_method,梢根比
上机翼,uses_method,移动改变
上机翼,uses_method,设计
上机翼,uses_method,重叠网格
上机翼,uses_method,飞机
下机翼,uses_method,梢根比
下机翼,uses_method,翼展比
两点,uses_method,平直无后掠
两点,uses_method,翼尖负担
二维翼型,uses_method,升力线斜率
二维翼型,uses_method,最大升力系数
二维翼型,uses_method,零升攻角
代价,uses_method,ACADO
代价,uses_method,全球鹰
代表,uses_method,三角翼
代表,uses_method,全球鹰
代表,uses_method,复合材料
代表,uses_method,无人机
代表,uses_method,机翼结构
传递,uses_method,机翼根部
传递,uses_method,翼根
伸缩翼变体方案,uses_method,伸缩
伸缩翼变体方案,uses_method,机翼
伸缩翼变体方案,uses_method,驱动
使用,uses_method,SST湍流模型
使用,uses_method,分布涡
使用,uses_method,布局
使用,uses_method,流马赫数
使用,uses_method,计算
使用,uses_method,雷诺数
偏转,uses_method,活动机翼
偏转,uses_method,连杆
全机,uses_method,副翼偏转
全球鹰,uses_method,变体
全球鹰,uses_method,大展弦
全球鹰,uses_method,折叠翼
全球鹰,uses_method,翼展
内副翼,uses_method,下偏
内副翼,uses_method,升力
副翼,uses_method,下偏
副翼,uses_method,升力
副翼,uses_method,升力系数
副翼,uses_method,固定
副翼,uses_method,此时飞机
副翼,uses_method,活动机翼
副翼,uses_method,补偿
副翼特性研究,uses_method,副翼偏转
副翼特性研究,uses_method,变体过程
副翼特性研究,uses_method,数值计算
力和力矩,uses_method,传递
力和力矩,uses_method,固定机翼
力和力矩,uses_method,机翼根部
力和力矩,uses_method,机身
力和力矩,uses_method,活动机翼
力和力矩,uses_method,连杆
动力,uses_method,安装
动力,uses_method,布局
动力,uses_method,电机
动力,uses_method,螺旋桨
升力,uses_method,偏转
升力,uses_method,副翼
升力,uses_method,副翼偏转
升力,uses_method,卸载
升力,uses_method,固定机翼
升力,uses_method,定常计算
升力,uses_method,攻角
升力,uses_method,梢根比
升力,uses_method,比较
升力,uses_method,活动机翼
升力,uses_method,补偿
